State,Company,Year,Checking or savings account,Credit card or prepaid card,"Credit reporting, credit repair services, or other personal consumer reports",Debt collection,"Money transfer, virtual currency, or money service",Mortgage,"Payday loan, title loan, or personal loan",Student loan,Vehicle loan or lease,Total
AK,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2019,0,0,17,0,0,0,0,0,0,17
AK,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2020,0,0,74,3,0,0,0,0,0,77
AK,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2021,0,0,43,0,0,0,0,0,0,43
AK,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2022,0,0,7,0,0,0,0,0,0,7
AK,WELLS FARGO & COMPANY,2011,0,0,0,0,0,1,0,0,0,1
AK,WELLS FARGO & COMPANY,2012,9,3,0,0,0,8,0,1,0,21
AK,WELLS FARGO & COMPANY,2013,8,1,0,0,1,14,0,1,0,25
AK,WELLS FARGO & COMPANY,2014,10,0,0,1,1,10,1,0,0,23
AK,WELLS FARGO & COMPANY,2015,2,2,0,0,0,10,1,1,0,16
AK,WELLS FARGO & COMPANY,2016,8,3,0,0,1,18,2,0,0,32
AK,WELLS FARGO & COMPANY,2017,8,2,0,3,0,9,0,0,0,22
AK,WELLS FARGO & COMPANY,2018,2,1,1,2,1,5,1,0,0,13
AK,WELLS FARGO & COMPANY,2019,7,1,0,0,0,5,1,1,0,15
AK,WELLS FARGO & COMPANY,2020,3,2,2,0,0,9,0,0,0,16
AK,WELLS FARGO & COMPANY,2021,7,0,3,1,7,7,0,0,0,25
AK,WELLS FARGO & COMPANY,2022,3,0,0,0,0,0,0,0,0,3
AL,"BANK OF AMERICA, NATIONAL ASSOCIATION",2011,0,2,0,0,0,1,0,0,0,3
AL,"BANK OF AMERICA, NATIONAL ASSOCIATION",2012,4,17,0,0,0,89,1,0,0,111
AL,"BANK OF AMERICA, NATIONAL ASSOCIATION",2013,5,8,1,4,0,83,0,0,0,101
AL,"BANK OF AMERICA, NATIONAL ASSOCIATION",2014,5,11,0,9,0,27,1,1,0,54
AL,"BANK OF AMERICA, NATIONAL ASSOCIATION",2015,5,17,1,8,0,39,1,0,0,71
AL,"BANK OF AMERICA, NATIONAL ASSOCIATION",2016,6,11,0,2,0,29,1,0,0,49
AL,"BANK OF AMERICA, NATIONAL ASSOCIATION",2017,7,6,7,2,2,16,0,0,0,40
AL,"BANK OF AMERICA, NATIONAL ASSOCIATION",2018,14,7,9,2,0,7,0,0,1,40
AL,"BANK OF AMERICA, NATIONAL ASSOCIATION",2019,5,5,7,1,1,4,0,0,3,26
AL,"BANK OF AMERICA, NATIONAL ASSOCIATION",2020,6,15,3,3,1,1,0,0,1,30
AL,"BANK OF AMERICA, NATIONAL ASSOCIATION",2021,11,14,10,2,2,4,0,1,3,47
AL,CAPITAL ONE FINANCIAL CORPORATION,2011,0,2,0,0,0,0,0,0,0,2
AL,CAPITAL ONE FINANCIAL CORPORATION,2012,0,33,0,0,0,0,2,0,0,35
AL,CAPITAL ONE FINANCIAL CORPORATION,2013,0,25,1,4,0,0,2,0,0,32
AL,CAPITAL ONE FINANCIAL CORPORATION,2014,2,13,0,8,0,0,4,0,0,27
AL,CAPITAL ONE FINANCIAL CORPORATION,2015,2,15,0,6,0,0,5,0,0,28
AL,CAPITAL ONE FINANCIAL CORPORATION,2016,3,13,0,8,0,0,6,0,0,30
AL,CAPITAL ONE FINANCIAL CORPORATION,2017,7,22,16,6,1,0,2,0,0,54
AL,CAPITAL ONE FINANCIAL CORPORATION,2018,6,29,25,9,0,0,0,0,6,75
AL,CAPITAL ONE FINANCIAL CORPORATION,2019,1,29,19,12,1,1,0,0,4,67
AL,CAPITAL ONE FINANCIAL CORPORATION,2020,2,34,38,10,1,0,0,0,4,89
AL,CAPITAL ONE FINANCIAL CORPORATION,2021,6,36,51,23,1,0,0,0,4,121
AL,CAPITAL ONE FINANCIAL CORPORATION,2022,1,9,8,4,0,0,0,0,0,22
AL,"CITIBANK, N.A.",2011,0,1,0,0,0,0,0,0,0,1
AL,"CITIBANK, N.A.",2012,0,12,0,0,0,16,0,3,0,31
AL,"CITIBANK, N.A.",2013,1,17,0,3,0,15,1,0,0,37
AL,"CITIBANK, N.A.",2014,2,11,1,9,0,17,3,1,0,44
AL,"CITIBANK, N.A.",2015,0,21,1,5,1,12,3,0,0,43
AL,"CITIBANK, N.A.",2016,8,28,0,5,0,11,2,0,0,54
AL,"CITIBANK, N.A.",2017,4,20,10,3,0,9,0,0,0,46
AL,"CITIBANK, N.A.",2018,0,17,6,6,0,11,1,0,0,41
AL,"CITIBANK, N.A.",2019,5,22,10,3,0,1,0,0,0,41
AL,"CITIBANK, N.A.",2020,6,34,14,4,0,3,1,1,0,63
AL,"CITIBANK, N.A.",2021,7,26,11,2,1,0,0,0,0,47
AL,"CITIBANK, N.A.",2022,1,4,3,2,1,0,0,0,0,11
AL,"EQUIFAX, INC.",2012,0,0,10,0,0,1,0,0,0,11
AL,"EQUIFAX, INC.",2013,0,1,63,0,0,0,0,0,0,64
AL,"EQUIFAX, INC.",2014,0,0,125,0,0,0,0,0,0,125
AL,"EQUIFAX, INC.",2015,0,0,190,0,0,0,0,0,0,190
AL,"EQUIFAX, INC.",2016,0,0,220,0,0,0,1,0,0,221
AL,"EQUIFAX, INC.",2017,0,0,449,5,0,0,1,0,0,455
AL,"EQUIFAX, INC.",2018,0,1,441,6,0,0,0,0,0,448
AL,"EQUIFAX, INC.",2019,0,0,745,4,0,0,0,0,0,749
AL,"EQUIFAX, INC.",2020,1,3,2658,22,1,0,0,0,1,2686
AL,"EQUIFAX, INC.",2021,0,2,6089,19,0,1,1,0,1,6113
AL,"EQUIFAX, INC.",2022,0,0,766,2,0,0,0,0,0,768
AL,Experian Information Solutions Inc.,2012,0,0,3,0,0,0,0,0,0,3
AL,Experian Information Solutions Inc.,2013,0,1,40,0,0,0,0,0,0,41
AL,Experian Information Solutions Inc.,2014,0,0,111,0,0,0,0,0,0,111
AL,Experian Information Solutions Inc.,2015,0,0,122,0,0,0,0,0,0,122
AL,Experian Information Solutions Inc.,2016,0,0,152,1,0,1,0,0,0,154
AL,Experian Information Solutions Inc.,2017,0,0,307,2,0,0,1,0,0,310
AL,Experian Information Solutions Inc.,2018,0,3,365,5,0,0,0,1,0,374
AL,Experian Information Solutions Inc.,2019,0,1,640,9,1,0,1,0,0,652
AL,Experian Information Solutions Inc.,2020,0,2,2774,22,0,0,0,0,0,2798
AL,Experian Information Solutions Inc.,2021,0,22,908,13,0,1,1,0,1,946
AL,Experian Information Solutions Inc.,2022,0,0,453,1,0,0,0,0,0,454
AL,JPMORGAN CHASE & CO.,2011,0,0,0,0,0,1,0,0,0,1
AL,JPMORGAN CHASE & CO.,2012,0,10,0,0,0,19,1,0,0,30
AL,JPMORGAN CHASE & CO.,2013,3,8,0,1,0,23,5,1,0,41
AL,JPMORGAN CHASE & CO.,2014,9,8,0,6,0,29,2,2,0,56
AL,JPMORGAN CHASE & CO.,2015,4,16,0,8,0,27,9,1,0,65
AL,JPMORGAN CHASE & CO.,2016,0,12,0,7,1,9,5,1,0,35
AL,JPMORGAN CHASE & CO.,2017,3,15,10,3,1,18,1,0,1,52
AL,JPMORGAN CHASE & CO.,2018,1,15,13,3,0,10,0,0,4,46
AL,JPMORGAN CHASE & CO.,2019,5,8,8,1,0,7,0,0,1,30
AL,JPMORGAN CHASE & CO.,2020,10,24,20,1,0,7,0,0,3,65
AL,JPMORGAN CHASE & CO.,2021,4,17,15,7,2,4,0,0,2,51
AL,JPMORGAN CHASE & CO.,2022,0,6,2,0,0,0,0,0,0,8
AL,"Navient Solutions, LLC.",2012,0,0,0,0,0,0,1,16,0,17
AL,"Navient Solutions, LLC.",2013,0,0,0,1,0,0,0,17,0,18
AL,"Navient Solutions, LLC.",2014,0,0,0,5,0,0,0,15,0,20
AL,"Navient Solutions, LLC.",2015,0,0,0,4,0,0,0,25,0,29
AL,"Navient Solutions, LLC.",2016,0,0,0,4,0,0,0,26,0,30
AL,"Navient Solutions, LLC.",2017,0,0,12,7,0,0,0,152,0,171
AL,"Navient Solutions, LLC.",2018,0,0,6,2,0,0,0,62,0,70
AL,"Navient Solutions, LLC.",2019,0,0,8,6,0,0,0,47,0,61
AL,"Navient Solutions, LLC.",2020,0,0,5,1,0,0,0,20,0,26
AL,"Navient Solutions, LLC.",2021,0,0,12,2,0,0,0,18,0,32
AL,"Navient Solutions, LLC.",2022,0,0,4,1,0,0,0,3,0,8
AL,SYNCHRONY FINANCIAL,2011,0,2,0,0,0,0,0,0,0,2
AL,SYNCHRONY FINANCIAL,2012,0,13,0,0,0,0,1,0,0,14
AL,SYNCHRONY FINANCIAL,2013,1,18,0,2,0,0,0,0,0,21
AL,SYNCHRONY FINANCIAL,2014,4,13,0,4,0,0,1,0,0,22
AL,SYNCHRONY FINANCIAL,2015,2,26,0,10,0,0,3,0,0,41
AL,SYNCHRONY FINANCIAL,2016,0,20,0,13,0,0,1,0,0,34
AL,SYNCHRONY FINANCIAL,2017,1,18,11,12,0,0,1,0,0,43
AL,SYNCHRONY FINANCIAL,2018,0,32,18,11,1,0,2,0,0,64
AL,SYNCHRONY FINANCIAL,2019,1,30,25,17,1,0,0,0,0,74
AL,SYNCHRONY FINANCIAL,2020,0,23,18,11,2,0,2,0,0,56
AL,SYNCHRONY FINANCIAL,2021,5,31,20,9,0,0,1,0,0,66
AL,SYNCHRONY FINANCIAL,2022,0,6,5,1,0,0,0,0,0,12
AL,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2012,0,0,2,0,0,0,0,0,0,2
AL,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2013,0,0,46,0,0,0,0,0,0,46
AL,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2014,0,0,86,0,0,0,0,0,0,86
AL,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2015,0,0,130,0,0,0,0,0,0,130
AL,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2016,0,0,201,0,0,0,0,0,0,201
AL,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2017,0,1,380,3,0,0,0,0,0,384
AL,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2018,0,1,385,5,0,0,1,0,0,392
AL,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2019,0,0,730,13,0,0,0,0,0,743
AL,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2020,0,2,2740,27,0,0,0,0,0,2769
AL,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2021,0,8,1684,16,1,2,0,0,0,1711
AL,"TRANSUNION INTERMEDIATE HOLDINGS, INC.",2022,0,0,726,0,0,0,0,0,0,726
AL,WELLS FARGO & COMPANY,2011,0,0,0,0,0,3,0,0,0,3
AL,WELLS FARGO & COMPANY,2012,29,8,0,0,0,52,3,1,0,93
AL,WELLS FARGO & COMPANY,2013,37,5,1,0,0,51,8,0,0,102
AL,WELLS FARGO & COMPANY,2014,38,9,1,6,0,25,3,0,0,82
AL,WELLS FARGO & COMPANY,2015,38,15,2,4,0,42,4,1,0,106
AL,WELLS FARGO & COMPANY,2016,52,16,1,4,1,25,7,4,0,110
AL,WELLS FARGO & COMPANY,2017,43,10,5,4,4,33,7,2,0,108
AL,WELLS FARGO & COMPANY,2018,21,11,15,4,1,26,2,1,5,86
AL,WELLS FARGO & COMPANY,2019,29,12,12,4,4,19,1,1,0,82
AL,WELLS FARGO & COMPANY,2020,22,12,17,3,4,15,0,0,1,74
AL,WELLS FARGO & COMPANY,2021,81,4,14,14,7,18,1,0,4,143
AL,WELLS FARGO & COMPANY,2022,7,2,7,1,2,3,1,0,0,23
AR,"BANK OF AMERICA, NATIONAL ASSOCIATION",2011,0,2,0,0,0,1,0,0,0,3
AR,"BANK OF AMERICA, NATIONAL ASSOCIATION",2012,8,9,0,0,0,40,0,0,0,57
AR,"BANK OF AMERICA, NATIONAL ASSOCIATION",2013,15,5,0,0,0,47,1,0,0,68
AR,"BANK OF AMERICA, NATIONAL ASSOCIATION",2014,13,4,0,1,0,19,0,0,0,37
AR,"BANK OF AMERICA, NATIONAL ASSOCIATION",2015,20,4,0,4,1,24,1,0,0,54
AR,"BANK OF AMERICA, NATIONAL ASSOCIATION",2016,3,5,1,3,1,15,0,0,0,28
AR,"BANK OF AMERICA, NATIONAL ASSOCIATION",2017,10,12,1,4,2,9,0,0,0,38
AR,"BANK OF AMERICA, NATIONAL ASSOCIATION",2018,12,12,2,1,0,5,0,0,0,32
AR,"BANK OF AMERICA, NATIONAL ASSOCIATION",2019,13,4,3,3,3,4,0,0,0,30
AR,"BANK OF AMERICA, NATIONAL ASSOCIATION",2020,13,12,1,0,0,5,0,0,0,31
AR,"BANK OF AMERICA, NATIONAL ASSOCIATION",2021,17,9,8,3,0,4,2,0,2,45
AR,"BANK OF AMERICA, NATIONAL ASSOCIATION",2022,9,0,1,2,0,1,0,0,0,13
AR,CAPITAL ONE FINANCIAL CORPORATION,2011,0,1,0,0,0,0,0,0,0,1
AR,CAPITAL ONE FINANCIAL CORPORATION,2012,0,12,0,0,0,0,0,0,0,12
AR,CAPITAL ONE FINANCIAL CORPORATION,2013,2,18,0,2,0,0,3,0,0,25
AR,CAPITAL ONE FINANCIAL CORPORATION,2014,1,7,1,1,0,0,4,0,0,14
AR,CAPITAL ONE FINANCIAL CORPORATION,2015,0,4,0,3,0,1,0,0,0,8
AR,CAPITAL ONE FINANCIAL CORPORATION,2016,0,12,0,3,0,3,3,0,0,21
AR,CAPITAL ONE FINANCIAL CORPORATION,2017,1,14,3,3,1,0,0,0,3,25
AR,CAPITAL ONE FINANCIAL CORPORATION,2018,1,16,15,8,0,0,0,0,0,40
AR,CAPITAL ONE FINANCIAL CORPORATION,2019,2,16,12,5,0,0,0,0,3,38
AR,CAPITAL ONE FINANCIAL CORPORATION,2020,4,14,18,6,0,0,0,0,2,44
AR,CAPITAL ONE FINANCIAL CORPORATION,2021,8,41,19,12,0,0,0,0,4,84
AR,CAPITAL ONE FINANCIAL CORPORATION,2022,0,1,3,3,0,0,0,0,0,7
AR,"CITIBANK, N.A.",2011,0,1,0,0,0,0,0,0,0,1
AR,"CITIBANK, N.A.",2012,1,16,0,0,0,7,0,0,0,24
AR,"CITIBANK, N.A.",2013,0,12,2,2,0,8,2,0,0,26
AR,"CITIBANK, N.A.",2014,1,11,0,2,0,5,0,0,0,19
AR,"CITIBANK, N.A.",2015,0,10,0,2,0,11,0,0,0,23
AR,"CITIBANK, N.A.",2016,6,11,0,6,0,4,0,0,0,27
AR,"CITIBANK, N.A.",2017,2,20,5,2,0,5,0,0,0,34
AR,"CITIBANK, N.A.",2018,2,11,3,6,0,1,2,0,0,25
AR,"CITIBANK, N.A.",2019,0,10,4,2,0,0,0,0,0,16
AR,"CITIBANK, N.A.",2020,3,23,2,4,0,0,1,0,0,33
AR,"CITIBANK, N.A.",2021,5,22,3,1,1,0,0,0,0,32
AR,"CITIBANK, N.A.",2022,3,3,0,0,0,0,0,0,0,6
AR,"EQUIFAX, INC.",2012,0,0,4,0,0,1,0,0,0,5
AR,"EQUIFAX, INC.",2013,0,0,17,0,0,0,0,0,0,17
AR,"EQUIFAX, INC.",2014,0,0,54,0,0,0,0,0,0,54
AR,"EQUIFAX, INC.",2015,0,0,56,0,0,0,0,0,0,56
AR,"EQUIFAX, INC.",2016,0,0,74,0,0,0,0,0,0,74
AR,"EQUIFAX, INC.",2017,0,0,143,0,0,0,0,0,0,143
AR,"EQUIFAX, INC.",2018,0,0,188,7,1,0,0,0,0,196
AR,"EQUIFAX, INC.",2019,0,1,172,8,0,0,1,0,0,182
AR,"EQUIFAX, INC.",2020,0,1,2036,72,0,1,0,0,0,2110
AR,"EQUIFAX, INC.",2021,0,0,541,27,0,1,0,0,0,569
AR,"EQUIFAX, INC.",2022,0,0,103,2,0,0,0,0,0,105
AR,Experian Information Solutions Inc.,2012,0,0,3,0,0,0,0,0,0,3
AR,Experian Information Solutions Inc.,2013,0,0,23,0,0,0,0,0,0,23
AR,Experian Information Solutions Inc.,2014,0,0,46,0,0,0,0,0,0,46
AR,Experian Information Solutions Inc.,2015,0,0,53,0,0,0,0,0,0,53
AR,Experian Information Solutions Inc.,2016,0,0,46,0,0,0,0,0,0,46
AR,Experian Information Solutions Inc.,2017,0,0,117,2,0,0,0,0,0,119
AR,Experian Information Solutions Inc.,2018,0,0,188,4,0,0,0,0,0,192
AR,Experian Information Solutions Inc.,2019,0,0,167,11,0,0,1,0,0,179
AR,Experian Information Solutions Inc.,2020,0,0,2149,74,0,1,0,1,1,2226
AR,Experian Information Solutions Inc.,2021,0,0,242,2,0,1,0,0,0,245
AR,Experian Information Solutions Inc.,2022,0,0,69,1,0,0,0,0,0,70
AR,JPMORGAN CHASE & CO.,2011,0,1,0,0,0,1,0,0,0,2
AR,JPMORGAN CHASE & CO.,2012,3,5,0,0,0,11,0,1,0,20
AR,JPMORGAN CHASE & CO.,2013,2,7,0,1,0,12,3,0,0,25
AR,JPMORGAN CHASE & CO.,2014,1,4,0,1,0,8,1,1,0,16
AR,JPMORGAN CHASE & CO.,2015,2,6,0,0,0,15,0,1,0,24
AR,JPMORGAN CHASE & CO.,2016,1,7,0,2,0,7,0,0,0,17
AR,JPMORGAN CHASE & CO.,2017,0,7,3,1,0,4,0,0,1,16
AR,JPMORGAN CHASE & CO.,2018,2,9,3,1,1,3,1,0,1,21
AR,JPMORGAN CHASE & CO.,2019,3,9,7,1,0,13,0,0,4,37
AR,JPMORGAN CHASE & CO.,2020,1,10,6,4,0,5,0,0,2,28
AR,JPMORGAN CHASE & CO.,2021,10,8,7,6,2,7,0,0,3,43
AR,JPMORGAN CHASE & CO.,2022,1,0,0,0,0,1,0,0,0,2
AR,"Navient Solutions, LLC.",2012,0,0,0,0,0,0,0,6,0,6
AR,"Navient Solutions, LLC.",2013,0,0,0,3,0,0,0,13,0,16
AR,"Navient Solutions, LLC.",2014,0,0,0,1,0,0,0,4,0,5
AR,"Navient Solutions, LLC.",2015,0,0,0,0,0,0,0,8,0,8
AR,"Navient Solutions, LLC.",2016,0,0,0,3,0,0,0,12,0,15
AR,"Navient Solutions, LLC.",2017,0,0,3,2,0,0,0,65,0,70
AR,"Navient Solutions, LLC.",2018,0,0,3,1,0,0,0,16,0,20
AR,"Navient Solutions, LLC.",2019,0,0,1,5,0,0,0,22,0,28
AR,"Navient Solutions, LLC.",2020,0,0,3,1,0,0,0,1,0,5
AR,"Navient Solutions, LLC.",2021,0,0,3,0,0,0,0,4,0,7
AR,"Navient Solutions, LLC.",2022,0,0,0,0,0,0,0,3,0,3
AR,SYNCHRONY FINANCIAL,2012,0,10,1,0,0,1,0,0,0,12
AR,SYNCHRONY FINANCIAL,2013,0,5,0,4,0,0,0,0,0,9
AR,SYNCHRONY FINANCIAL,2014,0,13,0,6,0,0,0,0,0,19
AR,SYNCHRONY FINANCIAL,2015,0,15,0,2,0,0,3,0,0,20
AR,SYNCHRONY FINANCIAL,2016,0,13,0,7,0,0,1,0,0,21
AR,SYNCHRONY FINANCIAL,2017,0,18,6,4,0,0,0,0,0,28
AR,SYNCHRONY FINANCIAL,2018,0,18,8,8,1,0,0,0,0,35
AR,SYNCHRONY FINANCIAL,2019,2,9,11,5,2,0,1,0,0,30
AR,SYNCHRONY FINANCIAL,2020,0,14,8,11,2,0,0,0,0,35
AR,SYNCHRONY FINANCIAL,2021,0,8,6,7,0,0,0,0,0,21
AR,SYNCHRONY FINANCIAL,2022,0,1,2,0,0,0,0,0,0,3
